Actual;Prediction;SHAP Precision;SHAP Recall;LIME Precision;LIME Recall;ACV Precision;ACV Recall;LIME SRCC;LIME KT-C;LIME KT-B;ACV SRCC;ACV KT-C;ACV KT-B;SHAP SRCC;SHAP KT-C;SHAP KT-B;MAPE Correctness;SHAP Correlation;LIME Correlation;ACV Correlation
21.7;30.0;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.5161002296110789;0.4444444444444444;0.149071198499986;0.1036951694730425;0.1111111111111111;0.0962250448649376;0.3718678720805473;0.25;0.4472135954999579;0.8333333333333335;0.5962847939999439;0.298142396999972;-0.2886751345948129
31.9;37.6;1.0;0.25;1.0;0.5;1.0;0.25;0.6375355777548621;0.4444444444444444;0.4140393356054125;0.2970442628930023;0.3333333333333333;0.2672612419124244;0.4928053803045812;0.4166666666666666;0.5962847939999439;0.8571428571428572;0.8280786712108251;0.41403933560541256;0.8017837257372732
30.6;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.1449427589131121;0.1388888888888889;0.1380131118684708;0.2970442628930023;0.3333333333333333;0.2672612419124244;0.2732295333235123;0.2962962962962963;0.2760262237369417;0.8571428571428572;0.2760262237369417;0.13801311186847084;0.1889822365046136
53.5;58.05;1.0;0.25;1.0;0.25;1.0;0.5;0.0579771035652448;0.0;0.1380131118684708;0.1036951694730425;0.1111111111111111;0.2672612419124244;0.9276336570439174;0.8333333333333333;0.966091783079296;0.7142857142857143;0.5520524474738834;0.41403933560541256;0.6943650748294137
42.8;51.6;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.8285714285714287;0.7333333333333333;0.7333333333333333;0.0975900072948533;0.1111111111111111;0.08606629658238701;0.3714285714285715;0.3333333333333333;0.6;0.5520524474738834;0.8280786712108251;0.6900655593423541;0.23904572186687872
42.0;48.6;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.3142857142857143;0.2;0.4666666666666666;0.0;0.0;-0.1825741858350553;0.942857142857143;0.8666666666666667;0.7333333333333333;0.3333333333333333;0.3333333333333333;0.4666666666666666;-0.11547005383792514
52.2;39.95;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.6666666666666666;0.5768179036829705;0.4444444444444444;0.298142396999972;-0.5184758473652126;-0.5555555555555556;-0.4811252243246882;0.7775419143502353;0.5833333333333334;0.5962847939999439;1.0;0.5962847939999439;0.5962847939999439;0.16666666666666669
42.3;34.2;1.0;0.5;1.0;0.5;1.0;0.5;0.7775419143502353;0.5833333333333334;0.6024640760767093;0.9797958971132712;0.8888888888888888;0.9428090415820632;0.7775419143502353;0.5833333333333334;0.6024640760767093;0.9428090415820632;0.7302967433402214;0.7302967433402214;-0.3198010745334156
21.5;27.15;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.5768179036829705;0.4444444444444444;0.4472135954999579;0.6928203230275508;0.6666666666666666;0.4811252243246882;0.8804062740424288;0.7407407407407407;0.7453559924999299;1.0;0.7453559924999299;0.4472135954999579;0.0
26.5;27.5;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.8804062740424288;0.7407407407407407;0.8944271909999159;-0.1036951694730425;-0.1111111111111111;-0.0962250448649376;0.8804062740424288;0.7407407407407407;0.8944271909999159;1.0;0.7453559924999299;0.8944271909999159;-0.7833494518006403
44.0;39.95;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.333947207395404;0.2962962962962963;0.0;0.4399413450640599;0.4444444444444444;0.4082482904638629;0.7775419143502353;0.5833333333333334;0.7453559924999299;1.0;0.5962847939999439;0.149071198499986;0.43519413988924466
37.0;37.45;1.0;0.2;1.0;0.2;1.0;0.2;0.6;0.4666666666666667;0.6;0.0;0.0;-0.08606629658238701;0.9411239481143202;0.8888888888888888;0.8280786712108251;0.8666666666666666;0.4666666666666666;0.4666666666666666;0.36514837167011066
29.3;45.1;1.0;0.5;1.0;0.5;0.0;0.0;0.7775419143502353;0.5833333333333334;0.6024640760767093;-0.4472135954999579;-0.3333333333333333;-0.1111111111111111;0.8451542547285165;0.75;0.7745966692414834;0.9428090415820632;0.7302967433402214;0.7302967433402214;0.0
51.7;51.6;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.7714285714285715;0.6;0.2;-0.0975900072948533;-0.1111111111111111;-0.08606629658238701;0.6;0.4666666666666667;0.4666666666666666;0.8280786712108251;0.13801311186847084;0.0;0.0890870806374748
67.7;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.819688599970537;0.7407407407407407;0.7453559924999299;0.1036951694730425;0.1111111111111111;0.0962250448649376;0.9411239481143202;0.8888888888888888;0.8944271909999159;0.8333333333333335;0.7453559924999299;0.5962847939999439;-0.6735753140545634
37.4;37.6;1.0;0.25;1.0;0.25;0.0;0.0;0.2029198624783569;0.1388888888888889;0.1380131118684708;0.5184758473652126;0.5555555555555556;0.3563483225498992;0.8804062740424288;0.7407407407407407;0.6900655593423541;0.8571428571428572;0.5520524474738834;0.0;0.0890870806374748
21.8;25.65;1.0;0.25;1.0;0.25;1.0;0.25;0.7826908981308054;0.6944444444444444;0.5520524474738834;0.8911327886790069;1.0;0.6236095644623235;-0.0303588370359458;0.0;0.2760262237369417;0.8571428571428572;0.41403933560541256;0.8280786712108251;0.6236095644623235
15.5;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.4394802124588286;0.4166666666666667;0.5962847939999439;0.1154700538379251;0.1111111111111111;0.2886751345948129;0.8804062740424288;0.7407407407407407;0.7453559924999299;1.0;0.7453559924999299;0.5962847939999439;-0.12909944487358058
48.0;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.5161002296110789;0.4444444444444444;0.5962847939999439;0.1036951694730425;0.1111111111111111;0.0962250448649376;0.5768179036829705;0.4444444444444444;0.4472135954999579;0.8333333333333335;0.29814239699997197;0.4472135954999579;0.3481553119113957
48.0;34.2;1.0;0.5;1.0;1.0;1.0;0.5;0.7775419143502353;0.5833333333333334;0.6024640760767093;0.9797958971132712;0.8888888888888888;0.9428090415820632;0.7775419143502353;0.5833333333333334;0.3464101615137754;0.9428090415820632;0.7302967433402214;0.7302967433402214;0.10660035817780521
29.4;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.1739313106957345;0.1388888888888889;0.1380131118684708;0.4950737714883371;0.5555555555555556;0.2672612419124244;0.3188740696088466;0.2777777777777778;0.2981423969999719;1.0;0.2760262237369417;0.2760262237369417;0.1889822365046136
13.0;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6375355777548621;0.4444444444444444;0.5962847939999439;0.4472135954999579;0.3333333333333333;0.2886751345948129;0.3927922024247863;0.3333333333333333;0.5962847939999439;1.0;0.5962847939999439;0.7453559924999299;0.4811252243246882
23.8;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.9276336570439174;0.8333333333333333;0.6900655593423541;0.1980295085953348;0.2222222222222222;0.1781741612749496;0.4058397249567139;0.2777777777777778;0.4140393356054125;0.8571428571428572;0.41403933560541256;0.966091783079296;0.0
38.3;37.45;1.0;0.2;1.0;0.2;1.0;0.2;0.6982532518267538;0.5925925925925926;0.2;0.8783100656536801;1.0;0.7745966692414834;0.8285714285714287;0.6;0.5520524474738834;0.8666666666666666;0.8666666666666666;0.06666666666666665;0.0
30.5;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.0869656553478672;0.0;0.1380131118684708;0.1036951694730425;0.1111111111111111;0.2672612419124244;0.2029198624783569;0.1388888888888889;0.2760262237369417;0.8571428571428572;0.41403933560541256;0.13801311186847084;0.1889822365046136
13.8;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.50709255283711;0.4166666666666667;0.7453559924999299;0.6928203230275508;0.6666666666666666;0.2886751345948129;0.3927922024247863;0.3333333333333333;0.4472135954999579;1.0;0.4472135954999579;0.7453559924999299;0.0
30.8;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.1449427589131121;0.1388888888888889;0.0;0.5184758473652126;0.5555555555555556;0.3563483225498992;0.2898855178262242;0.2777777777777778;0.2760262237369417;0.8571428571428572;0.2760262237369417;0.2760262237369417;0.2834733547569204
31.6;40.7;1.0;0.2;1.0;0.2;1.0;0.2;0.3188740696088466;0.2777777777777778;0.3333333333333333;0.4950737714883371;0.5555555555555556;0.6024640760767093;0.6;0.4666666666666667;0.1380131118684708;0.6;0.2;0.2;0.0
78.0;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.7589709258986453;0.5925925925925926;0.7453559924999299;-0.3110855084191276;-0.3333333333333333;-0.2886751345948129;0.5768179036829705;0.4444444444444444;0.4472135954999579;0.8333333333333335;0.29814239699997197;0.5962847939999439;0.6123724356957945
29.3;50.2;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.6666666666666666;0.819688599970537;0.7407407407407407;0.7453559924999299;0.5184758473652126;0.5555555555555556;0.4811252243246882;0.9411239481143202;0.8888888888888888;0.8944271909999159;0.8333333333333335;0.7453559924999299;0.8944271909999159;0.08703882797784893
46.0;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.5161002296110789;0.4444444444444444;0.5962847939999439;0.1036951694730425;0.1111111111111111;0.0962250448649376;0.6982532518267538;0.5925925925925926;0.5962847939999439;0.8333333333333335;0.4472135954999579;0.4472135954999579;0.2886751345948129
13.7;15.6;1.0;0.3333333333333333;1.0;0.6666666666666666;1.0;0.3333333333333333;0.819688599970537;0.7407407407407407;0.7453559924999299;0.3110855084191276;0.3333333333333333;0.2886751345948129;0.7589709258986453;0.5925925925925926;0.5962847939999439;1.0;0.5962847939999439;0.7453559924999299;-0.3872983346207417
53.5;39.95;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.2732295333235123;0.1481481481481481;0.298142396999972;0.4399413450640599;0.4444444444444444;0.4082482904638629;0.819688599970537;0.7407407407407407;0.7453559924999299;0.8333333333333335;0.7453559924999299;0.149071198499986;0.0
42.6;42.4;1.0;0.5;1.0;0.5;1.0;0.5;0.8451542547285165;0.75;0.4303314829119352;0.6928203230275508;0.6666666666666666;0.6666666666666666;0.8451542547285165;0.75;0.7745966692414834;1.0;0.7745966692414834;0.4303314829119352;-0.1178511301977579
42.3;42.4;1.0;0.5;1.0;0.5;1.0;0.5;0.6761234037828132;0.5833333333333334;0.7745966692414834;0.6928203230275508;0.6666666666666666;0.6666666666666666;0.8451542547285165;0.75;0.7745966692414834;1.0;0.7745966692414834;0.7745966692414834;0.0
49.7;47.0;1.0;0.2;1.0;0.2;1.0;0.2;0.6;0.4666666666666667;0.4666666666666666;-0.2927700218845599;-0.3333333333333333;-0.2581988897471611;0.7714285714285715;0.6;0.6;0.4666666666666666;0.7333333333333333;0.7333333333333333;-0.4303314829119352
19.0;18.8;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6982532518267538;0.5925925925925926;0.5962847939999439;0.5184758473652126;0.5555555555555556;0.4811252243246882;0.8804062740424288;0.7407407407407407;0.7453559924999299;0.8333333333333335;0.7453559924999299;0.7453559924999299;0.17407765595569785
26.6;27.5;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.9411239481143202;0.8888888888888888;0.8944271909999159;-0.3110855084191276;-0.3333333333333333;-0.0962250448649376;0.9411239481143202;0.8888888888888888;0.7453559924999299;1.0;0.7453559924999299;0.8944271909999159;-0.7833494518006403
41.0;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6982532518267538;0.5925925925925926;0.5962847939999439;-0.5184758473652126;-0.5555555555555556;-0.4811252243246882;0.6982532518267538;0.5925925925925926;0.5962847939999439;0.8333333333333335;0.4472135954999579;0.298142396999972;-0.4811252243246882
70.1;69.7;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.8804062740424288;0.7407407407407407;0.7453559924999299;-0.3110855084191276;-0.3333333333333333;-0.2886751345948129;0.9411239481143202;0.8888888888888888;0.7453559924999299;0.957427107756338;0.8563488385776752;0.7006490497453707;0.0
29.3;45.1;1.0;0.5;1.0;0.5;0.0;0.0;0.7775419143502353;0.5833333333333334;0.6024640760767093;-0.4472135954999579;-0.3333333333333333;-0.1111111111111111;0.8451542547285165;0.75;0.7745966692414834;0.9428090415820632;0.7302967433402214;0.7302967433402214;0.0
42.3;40.7;1.0;0.2;1.0;0.2;1.0;0.2;0.5507824838698261;0.4166666666666666;0.4666666666666666;-0.3960590171906697;-0.4444444444444444;-0.2581988897471611;0.9856107606091624;0.9722222222222222;0.966091783079296;0.7333333333333333;0.7333333333333333;0.2;0.4303314829119352
18.8;18.8;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.7589709258986453;0.5925925925925926;0.4472135954999579;0.2199706725320299;0.2222222222222222;0.2041241452319315;0.8804062740424288;0.7407407407407407;0.4303314829119352;1.0;0.7453559924999299;0.5962847939999439;0.4811252243246882
27.7;25.65;1.0;0.25;1.0;0.25;1.0;0.25;0.0303588370359458;0.0;0.0;0.693103280083672;0.7777777777777778;0.6236095644623235;0.2898855178262242;0.2777777777777778;0.2760262237369417;0.8571428571428572;0.41403933560541256;0.2760262237369417;0.6236095644623235
25.7;25.65;1.0;0.25;1.0;0.25;1.0;0.25;0.1739313106957345;0.1388888888888889;0.1380131118684708;0.3110855084191276;0.3333333333333333;0.4454354031873739;0.2898855178262242;0.2777777777777778;0.2760262237369417;0.8571428571428572;0.41403933560541256;0.2760262237369417;0.6236095644623235
19.2;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.8804062740424288;0.7407407407407407;0.7453559924999299;0.3110855084191276;0.3333333333333333;0.2886751345948129;0.2704493615131253;0.25;0.6024640760767093;1.0;0.5962847939999439;0.4472135954999579;0.4811252243246882
55.1;47.0;1.0;0.2;1.0;0.2;1.0;0.2;0.5507824838698261;0.5555555555555556;0.3333333333333333;0.0975900072948533;0.1111111111111111;0.08606629658238701;0.4857142857142857;0.3333333333333333;0.4666666666666666;0.4666666666666666;-0.06666666666666665;0.06666666666666665;0.4303314829119352
28.8;32.9;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6982532518267538;0.5925925925925926;0.5962847939999439;0.3110855084191276;0.3333333333333333;0.2886751345948129;0.2732295333235123;0.2962962962962963;0.2981423969999719;1.0;0.14907119849998599;0.4472135954999579;-0.3872983346207417
20.5;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.8804062740424288;0.7407407407407407;0.5962847939999439;0.3110855084191276;0.3333333333333333;0.2886751345948129;0.7589709258986453;0.5925925925925926;0.5962847939999439;1.0;0.5962847939999439;0.7453559924999299;0.0
38.2;37.6;1.0;0.25;1.0;0.5;0.0;0.0;0.5507824838698261;0.4166666666666666;0.4140393356054125;0.3960590171906697;0.4444444444444444;0.3563483225498992;0.2125118592516207;0.1481481481481481;0.1490711984999859;0.8571428571428572;0.13801311186847084;0.2760262237369417;0.3563483225498992
21.8;23.6;1.0;0.25;1.0;0.25;1.0;0.25;0.6377481392176932;0.4166666666666666;0.5520524474738834;0.693103280083672;0.7777777777777778;0.8017837257372732;0.2029198624783569;0.1388888888888889;0.1380131118684708;0.8571428571428572;0.13801311186847084;0.5520524474738834;0.0
31.3;30.0;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6982532518267538;0.4444444444444444;0.4472135954999579;0.1036951694730425;0.1111111111111111;0.2886751345948129;0.4553825555391872;0.2962962962962963;0.2981423969999719;0.6666666666666667;0.4472135954999579;0.5962847939999439;0.4811252243246882
26.5;40.7;1.0;0.2;1.0;0.2;1.0;0.2;0.5428571428571429;0.4666666666666667;0.3333333333333333;0.6831300510639732;0.7777777777777778;0.4303314829119352;0.4857142857142857;0.3333333333333333;0.2760262237369417;0.6;0.06666666666666665;0.06666666666666665;0.25819888974716115
71.0;69.7;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.8804062740424288;0.7407407407407407;0.8944271909999159;-0.5184758473652126;-0.5555555555555556;-0.2886751345948129;0.9411239481143202;0.8888888888888888;0.7453559924999299;0.957427107756338;0.8563488385776752;0.8563488385776752;0.0
44.3;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.6982532518267538;0.5925925925925926;0.5962847939999439;-0.4173650061841515;-0.3333333333333333;-0.3872983346207417;0.5161002296110789;0.4444444444444444;0.5962847939999439;0.8333333333333335;0.4472135954999579;0.4472135954999579;-0.2886751345948129
37.9;39.95;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.333947207395404;0.2962962962962963;0.298142396999972;0.1036951694730425;0.1111111111111111;0.0962250448649376;0.5161002296110789;0.4444444444444444;0.4472135954999579;0.8333333333333335;0.5962847939999439;0.149071198499986;-0.2886751345948129
25.3;18.8;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.4394802124588286;0.4166666666666667;0.5962847939999439;0.5184758473652126;0.5555555555555556;0.4811252243246882;0.8804062740424288;0.7407407407407407;0.5962847939999439;0.8333333333333335;0.7453559924999299;0.7453559924999299;-0.12909944487358058
48.0;42.4;1.0;0.5;1.0;0.5;1.0;0.5;0.50709255283711;0.4166666666666667;0.4303314829119352;0.6928203230275508;0.6666666666666666;0.6666666666666666;0.8451542547285165;0.75;0.7745966692414834;1.0;0.7745966692414834;0.7745966692414834;0.0
44.3;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.6982532518267538;0.5925925925925926;0.5962847939999439;0.5184758473652126;0.5555555555555556;0.4811252243246882;0.9411239481143202;0.8888888888888888;0.8944271909999159;0.8333333333333335;0.7453559924999299;0.4472135954999579;0.08703882797784893
37.0;42.4;1.0;1.0;1.0;0.5;1.0;0.5;0.50709255283711;0.4166666666666667;0.2581988897471611;0.6928203230275508;0.6666666666666666;0.6666666666666666;0.8451542547285165;0.75;0.7745966692414834;1.0;0.7745966692414834;0.4303314829119352;0.35355339059327373
18.6;15.6;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.4394802124588286;0.4166666666666667;0.7453559924999299;0.6928203230275508;0.6666666666666666;0.2886751345948129;0.8804062740424288;0.7407407407407407;0.7453559924999299;1.0;0.7453559924999299;0.7453559924999299;0.4811252243246882
35.7;35.1;1.0;0.25;1.0;0.25;1.0;0.25;0.819688599970537;0.7407407407407407;0.5520524474738834;0.5184758473652126;0.5555555555555556;0.3563483225498992;0.8804062740424288;0.7407407407407407;0.7453559924999299;0.8571428571428572;0.6900655593423541;0.2760262237369417;0.11952286093343936
55.3;37.6;1.0;0.25;1.0;0.25;1.0;0.25;0.9411239481143202;0.8888888888888888;0.2760262237369417;-0.1036951694730425;-0.1111111111111111;0.0;0.6667366910003157;0.5555555555555556;0.5520524474738834;0.8571428571428572;0.41403933560541256;0.5520524474738834;0.11952286093343936
59.0;58.05;1.0;0.25;1.0;0.25;1.0;0.5;0.347862621391469;0.2777777777777778;0.2760262237369417;0.1980295085953348;0.2222222222222222;0.1781741612749496;0.9276336570439174;0.8333333333333333;0.8280786712108251;0.8571428571428572;0.9660917830792959;0.41403933560541256;0.7857142857142858
41.2;51.6;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.6667366910003157;0.5555555555555556;0.6;0.0975900072948533;0.1111111111111111;-0.2581988897471611;0.3714285714285715;0.3333333333333333;0.0666666666666666;0.4140393356054125;0.0;0.2760262237369417;0.0890870806374748
45.4;48.6;1.0;0.16666666666666666;1.0;0.16666666666666666;1.0;0.16666666666666666;0.7142857142857143;0.6;0.4666666666666666;-0.0975900072948533;-0.1111111111111111;0.08606629658238701;0.8285714285714287;0.7333333333333333;0.8666666666666666;0.7333333333333333;0.7333333333333333;0.6;0.18257418583505533
41.5;42.1;1.0;0.3333333333333333;1.0;0.3333333333333333;1.0;0.3333333333333333;0.819688599970537;0.7407407407407407;0.7453559924999299;0.4399413450640599;0.4444444444444444;0.4082482904638629;0.9411239481143202;0.8888888888888888;0.8944271909999159;0.8333333333333335;0.7453559924999299;0.7453559924999299;0.08333333333333334
43.4;50.2;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.2732295333235123;0.1481481481481481;0.298142396999972;0.6956083436402525;0.5555555555555556;0.6454972243679028;0.9411239481143202;0.8888888888888888;0.8944271909999159;0.8333333333333335;0.7453559924999299;0.149071198499986;-0.2041241452319315
36.8;37.6;1.0;0.25;1.0;0.25;1.0;0.25;0.819688599970537;0.7407407407407407;0.4140393356054125;-0.3110855084191276;-0.3333333333333333;-0.1781741612749496;0.8804062740424288;0.7407407407407407;0.5520524474738834;0.8571428571428572;0.6900655593423541;0.2760262237369417;0.47809144373375745
47.3;50.2;1.0;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.333947207395404;0.2962962962962963;0.298142396999972;0.2199706725320299;0.2222222222222222;0.2041241452319315;0.8804062740424288;0.7407407407407407;0.7453559924999299;0.8333333333333335;0.8944271909999159;0.0;-0.3481553119113957
