radius_mean;texture_mean;perimeter_mean;area_mean;smoothness_mean;compactness_mean;concavity_mean;concave points_mean;symmetry_mean;fractal_dimension_mean;radius_se;texture_se;perimeter_se;area_se;smoothness_se;compactness_se;concavity_se;concave points_se;symmetry_se;fractal_dimension_se;radius_worst;texture_worst;perimeter_worst;area_worst;smoothness_worst;compactness_worst;concavity_worst;concave points_worst;symmetry_worst;fractal_dimension_worst
0.27002161781710327;0.2581314878892733;0.2438068475929897;0.16037612642026902;0.16820299335910405;0.06484264769032574;0.046790065604498596;0.06153081510934394;0.25909090909090915;0.11036225779275499;0.05305087814593517;0.22789750551501775;0.04363190877821232;0.028023896577764815;0.03773319748445349;0.02269654820200078;0.035055957867017776;0.12332518337408313;0.07820678786514325;0.01099110063132274;0.2417306556408742;0.3673414304993253;0.2172192238499101;0.124317994967488;0.16802263883975943;0.04093075961237886;0.08466453674121406;0.1781786941580756;0.15178395426769176;0.04978354978354982
0.5696546176662813;0.4439446366782007;0.559269392886194;0.42231509294327635;0.38150460898007754;0.34482547083001047;0.4348641049671977;0.507455268389662;0.46919191919191916;0.18702611625947796;0.18077131993481801;0.700209287855648;0.21797106912312117;0.11752390779330504;0.3011980465867969;0.2907891969838075;0.245852534562212;0.8413202933985331;0.27857826307198735;0.25410740092796835;0.43812758417011227;0.4844804318488529;0.4387047031611412;0.26729614589302175;0.31022285107888214;0.20228977805564236;0.3058306709265176;0.627147766323024;0.19929036073329398;0.1376098648825922
0.25544215977075063;0.3871972318339101;0.2364120387487983;0.14897044099081452;0.2310437109723461;0.1360345991043494;0.07835051546391751;0.12047713717693838;0.3813131313131314;0.14743049705139022;0.0545355784899511;0.3333898976186435;0.05988785751307544;0.02570601825889953;0.09946246003583599;0.13667497821972543;0.059084924292297565;0.15645476772616138;0.14645128609219338;0.0504487715828706;0.19373892498523332;0.45101214574898785;0.1865330249293241;0.09494506589601137;0.23169437566324735;0.12931775554860891;0.09680511182108627;0.19292096219931273;0.21131480386359158;0.0756919847828939
0.1548941732441808;0.270242214532872;0.1527767507209939;0.08075399416655785;0.3311527406085838;0.34697257836942524;0.36269915651358947;0.14184890656063617;0.502020202020202;0.5629738837405223;0.04754662321202243;0.3625205045534249;0.07595533147999814;0.017126129965680442;0.1403927906404806;0.42725388289722716;0.2922975641869651;0.3212713936430318;0.1698091968255755;0.3698657488400396;0.13393384524512703;0.4175438596491229;0.15682343870470317;0.057998455367597596;0.3781393703572692;0.44005939356048757;0.593929712460064;0.4185567010309279;0.34358367829686576;0.48970221697494437
0.5621135186767885;0.2698961937716263;0.5466982178510686;0.409690479299987;0.408266428783824;0.3828599472425005;0.380974695407685;0.47037773359840956;0.4207070707070707;0.18871103622577934;0.13014665942422593;0.1795633237174048;0.10111671300004713;0.08585869914687122;0.10494325967044936;0.1482410550665425;0.10069124423963133;0.3665036674816626;0.11746496313389994;0.05087662584620066;0.5477702303603071;0.4361673414304993;0.4921613980981754;0.3457734373053639;0.4991156703218961;0.33270162550797117;0.34472843450479235;0.7738831615120276;0.39917208752217626;0.14974419519874066
0.27957367653712734;0.18719723183391002;0.25955779043111743;0.16629663488746682;0.25433640598671825;0.14661677197717932;0.02471883786316776;0.04938866799204771;0.17424242424242442;0.17944397641112064;0.08864747419880498;0.03481531760846203;0.06964142675399332;0.04133300434415258;0.1322769911815339;0.06990717096764504;0.025480579328505594;0.13831295843520783;0.06174368210727753;0.07935270403894423;0.2332398109864146;0.13522267206477734;0.2120277563608327;0.1162211315678019;0.18358684117438984;0.07109643638637073;0.028091054313099044;0.11381443298969071;0.05795387344766417;0.08566181293454017
0.2619777788949776;0.32006920415224904;0.24084892405531316;0.15737233903617606;0.27723262959659045;0.13342739709220294;0.1372539831302718;0.1708747514910537;0.2717171717171718;0.14216512215669774;0.12971211298207494;0.22252389841054354;0.11237808038448854;0.06761475366935091;0.11720479218634718;0.06292246222248926;0.07080315997366689;0.230880195599022;0.10297180165475318;0.0462653076747547;0.33328411104548145;0.4690958164642376;0.3081470059110769;0.1877226637434914;0.41634241245136194;0.11749765551734914;0.21118210862619813;0.39862542955326463;0.2600039424403706;0.122458349731077
0.16092705243577493;0.3460207612456747;0.1797678030022924;0.07931740020025252;0.792843691148776;0.8113612661799889;0.5656044985941893;0.5228628230616302;0.7762626262626262;1.0;0.13909107369183413;0.22506929124950503;0.12665504405597702;0.037388872688664074;0.22636405157572986;0.5432150689458347;0.18633969716919024;0.45647921760391197;0.7281476895367818;0.39520422910169617;0.21994979326639102;0.37813765182186243;0.21701362117707534;0.08161638306883581;0.9094446409621507;0.8127344482650827;0.5486421725239616;0.8848797250859107;0.9999999999999999;0.773711137347501
0.253933939972852;0.229757785467128;0.23130962064630628;0.14910104044229683;0.2174645653682229;0.09373658057787865;0.08327085285848172;0.1220675944333996;0.2202020202020203;0.14279696714406076;0.06561651276480174;0.15003676678545164;0.06064175658483722;0.03262226808132014;0.1182236587850894;0.06600174242196655;0.07435813034891375;0.2214425427872861;0.0976248100410874;0.07612002738267284;0.22844063792085062;0.2998650472334684;0.21685941917244933;0.11676922693639602;0.32790944464096217;0.09454126289465456;0.14265175718849843;0.33257731958762893;0.18549181943623105;0.13898727535091177
0.5027902066261123;0.2937716262975779;0.48384234267544185;0.3583213617169475;0.3464168896818318;0.28317281148395806;0.2647610121836926;0.3951292246520875;0.3772727272727273;0.14069081718618381;0.10595690747782002;0.05376435318739749;0.0843424586533478;0.07789566556754371;0.07567719495485366;0.10768468170757353;0.0792626728110599;0.2794621026894865;0.06849777677717116;0.07398075606602267;0.4757826343768458;0.3376518218623482;0.43305062965818564;0.31014723834674507;0.4396887159533075;0.23638246326977178;0.3077476038338658;0.6103092783505155;0.2458111571062488;0.1767020857929949
0.27555175707606455;0.2512110726643598;0.2550469570361607;0.15985372861433986;0.36663693131132935;0.18462057542482058;0.10656044985941891;0.15705765407554673;0.33939393939393936;0.22999157540016846;0.0476552598225602;0.16573335595904742;0.03802478443198417;0.02507047097792034;0.020307065312862305;0.04456694805780035;0.05589203423304805;0.22574572127139364;0.069904879833399;0.029911766943028828;0.22179562906083877;0.2979757085020244;0.20113081470059113;0.11121353297291911;0.273434736469756;0.09796030009377929;0.1391373801916933;0.3119243986254296;0.18785728365858473;0.09550045913682276
0.14383389472625813;0.2923875432525951;0.14811802114915323;0.0686517783291977;0.5856873822975519;0.6012514569658304;0.39573570759137766;0.3164512922465209;0.5737373737373737;0.6221566975568662;0.036175991309071155;0.18858532722439048;0.045328181689676304;0.012639913864650859;0.16646172223588518;0.32473638357316675;0.15102040816326529;0.3273838630806846;0.1336466482805201;0.16829885144899975;0.15829887773183698;0.5487179487179488;0.1804677460806991;0.06676798126510378;0.9702865228157059;0.8826781806814628;0.6710862619808307;0.8673539518900345;0.5103489059727973;0.5592286501377413
0.6013272334221509;0.31695501730103803;0.5955039562227318;0.4554002873187933;0.5034195658638121;0.3972762407214282;0.4997656982193064;0.6257455268389662;0.3353535353535354;0.22262005054759904;0.1164584464964693;0.18123197013405729;0.10606417565848375;0.08460629715200046;0.22555598496293428;0.18699492294289063;0.1825543120473996;0.4669926650366748;0.2339730961895649;0.14785692553434243;0.48279681039574723;0.33954116059379225;0.4592649704446159;0.3086524327960338;0.6031128404669263;0.25386839637386677;0.4239616613418531;0.7467353951890034;0.2891780011827322;0.1686343959071232
0.1659544517621035;0.28961937716262975;0.148413813502921;0.08928649166340169;0.32441272673208466;0.10842893074044538;0.0711340206185567;0.113220675944334;0.43434343434343436;0.19187026116259487;0.07727684229585369;0.1693817523615589;0.06719125477076757;0.03036046746371772;0.19888978674068086;0.048592543635653566;0.044404213298222514;0.21198044009779954;0.34189790060224007;0.07089069749752795;0.14353219137625517;0.2693657219973009;0.12932408121305583;0.06629462617404519;0.30880792359391585;0.05165676773991871;0.07249201277955271;0.2170446735395189;0.34318943425980686;0.100485373212646
0.16997637122316628;0.488235294117647;0.15499519337425133;0.092856210003918;0.12122113192585993;0.11502361818293355;0.04625117150890346;0.06525844930417495;0.44191919191919193;0.1857624262847517;0.05058844830707946;0.4032467899768086;0.05673090515007304;0.020528177175627882;0.12138565857428942;0.15860546159161235;0.052534562211981564;0.1711002444987775;0.3385208532672933;0.06257130904388833;0.12876550502067335;0.5163292847503375;0.12716525314829097;0.058895338698024366;0.10045985143261404;0.09942560175054704;0.057819488817891375;0.1654639175257732;0.33096786911097975;0.08139839958021772
0.15690513297471215;0.28477508650519023;0.14412482437328994;0.08153759087545168;0.42016057091882253;0.20124532237286055;0.100796626054358;0.12892644135188866;0.437878787878788;0.2558972198820557;0.04761904761904761;0.18377736297301883;0.03458511991707112;0.020490792041452634;0.20763798615746754;0.1063328025956079;0.06909150757077025;0.2706601466992665;0.2315810209939776;0.015317182627215334;0.12987300649734201;0.28448043184885297;0.11565150346954517;0.059418520640773326;0.474354439334984;0.12023288527664894;0.12971246006389775;0.29353951890034363;0.29469741770155733;0.08389085661812934
0.9653109446483337;0.5498269896193771;0.9881683058492938;1.0;0.4548518188125683;0.5503343353168517;0.8516869728209934;0.8394632206759443;0.5055555555555555;0.13205560235888814;0.8819482165489769;0.26749250523219636;0.843094755689582;0.9999999999999999;0.1750693883287074;0.38669750953825827;0.2651415404871626;0.6352078239608802;0.1278775257499859;0.17414619304784362;1.0;0.5095816464237517;1.0;0.9999999999999999;0.38521400778210113;0.3822288215067207;0.5457667731629393;0.9020618556701032;0.2121032919377095;0.1261314443132625
0.2846010758634559;0.19999999999999996;0.25955779043111743;0.17095468199033564;0.07681633462186555;0.08873688730752713;0.04791471415182755;0.042281312127236584;0.2762626262626263;0.10067396798652073;0.0516386022089444;0.07398608518581369;0.044856994769825194;0.029706227615650907;0.03727646418156906;0.0893592093009283;0.06543778801843317;0.1715403422982885;0.12084201046884673;0.051114322659161784;0.24209982279976378;0.201889338731444;0.22107427396556156;0.12586262736988962;0.02539794835514675;0.08692169427946231;0.08714057507987222;0.1559106529209622;0.1925882121032919;0.07339630066902791
0.20114624704640288;0.3342560553633218;0.19374399171781403;0.10848461103130036;0.4667459609475668;0.29390834918103187;0.19154170571696344;0.10765407554671967;0.5373737373737375;0.39974726200505484;0.02520369364475828;0.12322529554839075;0.010776044856994772;0.010004261905295976;0.1266556582229561;0.14816595067143332;0.1305464121132324;0.24190709046454767;0.07482974053019643;0.13872936791663498;0.15534554046072063;0.31524966261808374;0.14638910305833974;0.06856174792595729;0.41704987619384504;0.1926187871209753;0.2823482428115016;0.2779381443298969;0.2255075891977134;0.21874590056408233
0.30521341310140265;0.2228373702422145;0.2738297715004067;0.18662661616821213;0.017642977500247903;0.022605975093552534;0.01698687910028116;0.03106361829025845;0.22626262626262628;0.08003369839932617;0.006771682056853162;0.10170258498783867;0.004094614333506101;0.006620907262436164;0.028984998067666787;0.010950220806921623;0.01588545095457538;0.08821515892420538;0.10522316654471774;0.02311363809234046;0.21994979326639102;0.22024291497975712;0.19424312516062714;0.11074017788186055;0.03126989741775732;0.01566895904970303;0.03087859424920128;0.11453608247422681;0.17602996254681652;0.04040404040404039
