fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol
0.29807692307692324;0.1372549019607843;0.22289156626506026;0.22085889570552147;0.13056379821958458;0.1986062717770035;0.39211136890951276;0.23308270676691834;0.5909090909090913;0.6976744186046511;0.24193548387096775
0.34615384615384626;0.10784313725490197;0.18674698795180725;0.21319018404907975;0.10682492581602374;0.1289198606271777;0.42691415313225056;0.22151532677848706;0.3454545454545457;0.3255813953488372;0.19354838709677402
0.3365384615384617;0.11764705882352941;0.1746987951807229;0.2898773006134969;0.08902077151335314;0.23344947735191637;0.5290023201856149;0.25563909774436055;0.3454545454545457;0.30232558139534876;0.19354838709677402
0.21153846153846168;0.2745098039215686;0.2349397590361446;0.03987730061349694;0.053412462908011875;0.0627177700348432;0.2691415313225058;0.07499518025833751;0.6000000000000001;0.19767441860465118;0.5322580645161292
0.27884615384615397;0.10784313725490197;0.20481927710843376;0.006134969325153375;0.03857566765578636;0.06968641114982578;0.19721577726218098;0.07885097358781579;0.46363636363636385;0.4069767441860464;0.5
0.1346153846153847;0.3529411764705882;0.024096385542168676;0.012269938650306747;0.0801186943620178;0.14285714285714285;0.25522041763341063;0.044148833622518424;0.581818181818182;0.12790697674418605;0.6612903225806452
0.27884615384615397;0.2647058823529411;0.2891566265060241;0.12576687116564417;0.1394658753709199;0.11498257839721254;0.36658932714617165;0.17678812415654832;0.290909090909091;0.29069767441860456;0.22580645161290325
0.14423076923076927;0.11764705882352941;0.18674698795180725;0.046012269938650305;0.0801186943620178;0.06968641114982578;0.19025522041763337;0.10931174089068918;0.6272727272727274;0.3255813953488372;0.2903225806451615
0.3653846153846154;0.11764705882352941;0.18674698795180725;0.012269938650306747;0.11275964391691395;0.13588850174216027;0.30858468677494194;0.1212647002120697;0.645454545454546;0.3604651162790698;0.33870967741935476
0.43269230769230793;0.16666666666666666;0.29518072289156627;0.24846625766871167;0.11572700296735905;0.1672473867595819;0.5081206496519722;0.250433776749567;0.28181818181818175;0.3488372093023256;0.19354838709677402
0.18269230769230782;0.14705882352941177;0.16867469879518077;0.1388036809815951;0.04747774480712167;0.08362369337979095;0.25986078886310904;0.10391363022942102;0.5090909090909093;0.18604651162790697;0.5322580645161292
0.3365384615384617;0.16666666666666666;0.21686746987951808;0.023006134969325156;0.0741839762611276;0.0975609756097561;0.38979118329466356;0.07210333526122881;0.4818181818181819;0.20930232558139533;0.6290322580645162
0.24038461538461542;0.06862745098039214;0.18072289156626506;0.012269938650306747;0.03857566765578636;0.1254355400696864;0.21113689095127608;0.07480239059186644;0.6363636363636367;0.4069767441860464;0.5483870967741937
0.3076923076923078;0.20588235294117646;0.22289156626506026;0.015337423312883437;0.07715133531157273;0.11149825783972125;0.27146171693735494;0.06689801426643527;0.49090909090909074;0.29069767441860456;0.6935483870967745
0.20192307692307698;0.2450980392156863;0.1927710843373494;0.11503067484662576;0.08605341246290801;0.024390243902439025;0.058004640371229696;0.07692307692307665;0.45454545454545503;0.16279069767441856;0.7580645161290325
0.24038461538461542;0.08823529411764708;0.1927710843373494;0.05521472392638037;0.09198813056379823;0.12195121951219512;0.2505800464037123;0.0908039329091963;0.4727272727272731;0.2441860465116279;0.5322580645161292
0.22115384615384626;0.25490196078431376;0.2771084337349398;0.06288343558282208;0.05934718100890209;0.06620209059233449;0.19721577726218098;0.07499518025833751;0.5181818181818185;0.46511627906976744;0.6935483870967745
0.3653846153846154;0.22549019607843135;0.14457831325301204;0.018404907975460124;0.08308605341246292;0.1289198606271777;0.32714617169373544;0.08077887025255492;0.2999999999999998;0.25581395348837205;0.6129032258064517
0.27884615384615397;0.392156862745098;0.1927710843373494;0.012269938650306747;0.035608308605341255;0.06968641114982578;0.25986078886310904;0.03450935029882274;0.3909090909090911;0.3604651162790698;0.7580645161290325
0.24038461538461542;0.2450980392156863;0.2530120481927711;0.254601226993865;0.08308605341246292;0.1916376306620209;0.37354988399071926;0.22614227877385673;0.49090909090909074;0.4069767441860464;0.22580645161290325
0.2692307692307693;0.11764705882352941;0.08433734939759038;0.05828220858895705;0.5192878338278932;0.11498257839721254;0.36890951276102085;0.13206092153460602;0.19090909090909092;0.26744186046511625;0.22580645161290325
0.28846153846153855;0.029411764705882346;0.16265060240963858;0.12269938650306747;0.10385756676557864;0.14982578397212543;0.22041763341067283;0.1432427221900916;0.4363636363636365;0.17441860465116277;0.306451612903226
0.3269230769230771;0.18627450980392157;0.22289156626506026;0.0736196319018405;0.050445103857566766;0.08710801393728224;0.24361948955916474;0.08926161557740286;0.3727272727272726;0.7209302325581395;0.7580645161290325
0.34615384615384626;0.16666666666666666;0.22289156626506026;0.09662576687116564;0.03264094955489615;0.041811846689895474;0.19489559164733178;0.13090418353576183;0.25454545454545485;0.30232558139534876;0.435483870967742
0.22115384615384626;0.32352941176470584;0.14457831325301204;0.015337423312883437;0.11869436201780417;0.04878048780487805;0.29698375870069604;0.11355311355311315;0.5454545454545454;0.3255813953488372;0.3870967741935485
0.3076923076923078;0.18627450980392157;0.44578313253012053;0.010736196319018405;0.486646884272997;0.11149825783972125;0.25986078886310904;0.1201079622132255;0.290909090909091;0.27906976744186046;0.19354838709677402
0.22115384615384626;0.32352941176470584;0.12048192771084339;0.18404907975460122;0.06824925816023741;0.18118466898954705;0.29466357308584684;0.15519568151147212;0.17272727272727284;0.2441860465116279;0.4193548387096775
0.2500000000000001;0.15686274509803919;0.15060240963855423;0.3006134969325153;0.21958456973293772;0.11498257839721254;0.3433874709976798;0.24387892808945466;0.40909090909090917;0.3255813953488372;0.17741935483870974
0.34615384615384626;0.14705882352941177;0.22891566265060243;0.12269938650306747;0.12759643916913946;0.13588850174216027;0.32714617169373544;0.15866589550800114;0.3090909090909091;0.27906976744186046;0.370967741935484
0.34615384615384626;0.19607843137254904;0.24096385542168677;0.17331288343558282;0.06824925816023741;0.038327526132404185;0.19257540603248258;0.1769809138230194;0.26363636363636367;0.27906976744186046;0.4516129032258067
0.4519230769230771;0.08823529411764708;0.18674698795180725;0.006134969325153375;0.04451038575667656;0.038327526132404185;0.19025522041763337;0.11355311355311315;0.06363636363636349;0.17441860465116277;0.33870967741935476
0.29807692307692324;0.15686274509803919;0.29518072289156627;0.010736196319018405;0.06824925816023741;0.11498257839721254;0.3225058004640371;0.11740890688259142;0.663636363636364;0.4069767441860464;0.435483870967742
0.2692307692307693;0.20588235294117646;0.26506024096385544;0.12883435582822086;0.13056379821958458;0.20905923344947736;0.39211136890951276;0.18777713514555572;0.27272727272727293;0.26744186046511625;0.14516129032258074
0.28846153846153855;0.2450980392156863;0.26506024096385544;0.09815950920245399;0.12166172106824927;0.09407665505226481;0.3387470997679814;0.16175053017158447;0.3818181818181823;0.2325581395348837;0.24193548387096775
0.18269230769230782;0.12745098039215685;0.15060240963855423;0.007668711656441719;0.07715133531157273;0.08362369337979095;0.16705336426914152;0.05957200694042797;0.5363636363636366;0.3488372093023256;0.5483870967741937
0.5192307692307693;0.16666666666666666;0.20481927710843376;0.00920245398773006;0.050445103857566766;0.10104529616724739;0.19489559164733178;0.08656256024677234;0.19090909090909092;0.17441860465116277;0.5322580645161292
0.3653846153846154;0.23529411764705882;0.3493975903614458;0.2476993865030675;0.12166172106824927;0.14285714285714285;0.3573085846867749;0.24657798342008874;0.3909090909090911;0.372093023255814;0.19354838709677402
0.3942307692307694;0.37254901960784315;0.1927710843373494;0.05368098159509202;0.07121661721068251;0.13240418118466898;0.29930394431554525;0.07885097358781579;0.41818181818181843;0.25581395348837205;0.774193548387097
0.20192307692307698;0.28431372549019607;0.08433734939759038;0.08742331288343558;0.0801186943620178;0.11149825783972125;0.40835266821345706;0.14054366685945752;0.40909090909090917;0.47674418604651153;0.2903225806451615
0.28846153846153855;0.28431372549019607;0.16867469879518077;0.019938650306748466;0.04451038575667656;0.21602787456445993;0.22505800464037123;0.05436668594563443;0.663636363636364;0.441860465116279;0.741935483870968
0.3076923076923078;0.21568627450980388;0.22891566265060243;0.21932515337423314;0.06824925816023741;0.20209059233449478;0.3990719257540603;0.21573163678426965;0.41818181818181843;0.45348837209302323;0.20967741935483875
0.34615384615384626;0.2745098039215686;0.1927710843373494;0.019938650306748466;0.0801186943620178;0.08710801393728224;0.25522041763341063;0.09350298823983039;0.3909090909090911;0.31395348837209297;0.5161290322580645
0.3846153846153847;0.19607843137254904;0.20481927710843376;0.015337423312883437;0.056379821958456984;0.10452961672473868;0.25290023201856143;0.05764411027568883;0.25454545454545485;0.18604651162790697;0.6612903225806452
0.1923076923076924;0.2303921568627451;0.11445783132530121;0.2883435582822086;0.06528189910979229;0.09059233449477352;0.22505800464037123;0.19144013880855937;0.22727272727272751;0.20930232558139533;0.41129032258064524
0.3173076923076924;0.3529411764705882;0.16265060240963858;0.1196319018404908;0.142433234421365;0.20209059233449478;0.35034802784222735;0.10526315789473628;0.40000000000000036;0.16279069767441856;0.6129032258064517
0.2500000000000001;0.22549019607843135;0.18674698795180725;0.18865030674846625;0.10682492581602374;0.18466898954703834;0.35266821345707655;0.16097937150568953;0.27272727272727293;0.4302325581395348;0.35483870967741926
0.3365384615384617;0.16666666666666666;0.16265060240963858;0.04907975460122699;0.11275964391691395;0.04878048780487805;0.16241299303944312;0.08906882591093179;0.31818181818181834;0.27906976744186046;0.5322580645161292
0.3942307692307694;0.2745098039215686;0.31927710843373497;0.18865030674846625;0.11869436201780417;0.21254355400696864;0.3016241299303944;0.20840562945826235;0.20000000000000018;0.26744186046511625;0.17741935483870974
0.17307692307692313;0.0980392156862745;0.3493975903614458;0.009969325153374235;0.0741839762611276;0.09407665505226481;0.27842227378190254;0.05263157894736992;0.7181818181818183;0.441860465116279;0.6451612903225807
0.3653846153846154;0.23529411764705882;0.15060240963855423;0.13650306748466257;0.06231454005934719;0.04529616724738676;0.29466357308584684;0.12647002120686324;0.3454545454545457;0.25581395348837205;0.6612903225806452
0.20192307692307698;0.19607843137254904;0.2349397590361446;0.012269938650306747;0.06528189910979229;0.156794425087108;0.3201856148491879;0.02409870830923566;0.3272727272727276;0.48837209302325574;0.7903225806451615
0.24038461538461542;0.03921568627450979;0.21686746987951808;0.023006134969325156;0.10385756676557864;0.156794425087108;0.31786542923433875;0.08270676691729406;0.5;0.6046511627906976;0.5483870967741937
0.27884615384615397;0.18627450980392157;0.15662650602409642;0.02607361963190184;0.10089020771513352;0.20557491289198607;0.3990719257540603;0.13167534220166033;0.663636363636364;0.47674418604651153;0.4193548387096775
0.27884615384615397;0.21568627450980388;0.27108433734939763;0.15337423312883436;0.06824925816023741;0.18815331010452963;0.4709976798143851;0.19066898014266442;0.45454545454545503;0.4302325581395348;0.24193548387096775
0.20192307692307698;0.1764705882352941;0.15060240963855423;0.18251533742331288;0.0741839762611276;0.1254355400696864;0.33178654292343385;0.20416425679583838;0.5545454545454547;0.2441860465116279;0.22580645161290325
0.2500000000000001;0.0980392156862745;0.1927710843373494;0.1380368098159509;0.12759643916913946;0.07665505226480837;0.18793503480278423;0.17717370348949402;0.5727272727272732;0.31395348837209297;0.22580645161290325
0.3365384615384617;0.5637254901960784;0.12048192771084339;0.14723926380368096;0.18397626112759644;0.09059233449477352;0.4709976798143851;0.19259687680740356;0.21818181818181825;0.4186046511627906;0.19354838709677402
1.0000000000000002;0.18627450980392157;0.29518072289156627;0.007668711656441719;0.08308605341246292;0.10801393728222997;0.3410672853828306;0.09427414690572533;0.3909090909090911;0.372093023255814;0.5
0.2500000000000001;0.20588235294117646;0.14457831325301204;0.03987730061349694;0.08308605341246292;0.10104529616724739;0.19953596287703013;0.04453441295546412;0.16363636363636358;0.5116279069767442;0.741935483870968
0.2692307692307693;0.4705882352941177;0.13253012048192772;0.12730061349693253;0.0741839762611276;0.08710801393728224;0.2877030162412993;0.18584923848081658;0.4363636363636365;0.3372093023255814;0.17741935483870974
0.3173076923076924;0.2745098039215686;0.22289156626506026;0.06441717791411042;0.029673590504451043;0.1289198606271777;0.24361948955916474;0.0626566416040113;0.3272727272727276;0.31395348837209297;0.7580645161290325
0.3076923076923078;0.15686274509803919;0.15060240963855423;0.01687116564417178;0.09792284866468845;0.16027874564459932;0.4176334106728538;0.09427414690572533;0.4818181818181819;0.2325581395348837;0.5483870967741937
0.057692307692307765;0.45098039215686275;0.05421686746987952;0.06901840490797545;0.08605341246290801;0.17421602787456447;0.20417633410672853;0.05995758627337722;0.6272727272727274;0.20930232558139533;0.6774193548387097
0.3365384615384617;0.16666666666666666;0.15662650602409642;0.10122699386503067;0.11572700296735905;0.17421602787456447;0.45939675174013916;0.16888374783111715;0.36363636363636376;0.17441860465116277;0.19354838709677402
0.2500000000000001;0.18627450980392157;0.1927710843373494;0.0598159509202454;0.685459940652819;0.20557491289198607;0.38283062645011595;0.1482552535184105;0.36363636363636376;0.30232558139534876;0.22580645161290325
0.21153846153846168;0.1764705882352941;0.30120481927710846;0.024539877300613498;0.11572700296735905;0.1986062717770035;0.33410672853828305;0.10969732022363843;0.3272727272727276;0.45348837209302323;0.2903225806451615
0.3173076923076924;0.11764705882352941;0.18072289156626506;0.004601226993865032;0.029673590504451043;0.006968641114982578;0.04408352668213457;0.04241372662425391;0.4363636363636365;0.16279069767441856;0.6451612903225807
0.29807692307692324;0.3137254901960784;0.10240963855421688;0.18865030674846625;0.07121661721068251;0.1986062717770035;0.41067285382830626;0.20107962213225505;0.3272727272727276;0.31395348837209297;0.22580645161290325
0.3653846153846154;0.392156862745098;0.22289156626506026;0.00920245398773006;0.0741839762611276;0.010452961672473867;0.11136890951276103;0.10507036822826166;0.2999999999999998;0.372093023255814;0.3870967741935485
0.3365384615384617;0.19607843137254904;0.21686746987951808;0.18558282208588955;0.09198813056379823;0.1254355400696864;0.3039443155452436;0.20994794679005224;0.5272727272727273;0.6627906976744187;0.25806451612903225
0.5192307692307693;0.18627450980392157;0.20481927710843376;0.151840490797546;0.10089020771513352;0.1637630662020906;0.5081206496519722;0.19838056680161742;0.290909090909091;0.22093023255813948;0.3870967741935485
0.2596153846153847;0.19607843137254904;0.21084337349397592;0.22699386503067484;0.09792284866468845;0.18466898954703834;0.4315545243619489;0.20609215346057397;0.46363636363636385;0.3255813953488372;0.25806451612903225
0.16346153846153855;0.20588235294117646;0.18072289156626506;0.007668711656441719;0.03857566765578636;0.0627177700348432;0.23433874709976793;0.030460767302873393;0.5636363636363635;0.18604651162790697;0.774193548387097
0.17307692307692313;0.14705882352941177;0.15060240963855423;0.11349693251533742;0.10089020771513352;0.10104529616724739;0.21345707656612528;0.13842298052824376;0.42727272727272725;0.2325581395348837;0.3870967741935485
0.3076923076923078;0.0784313725490196;0.43975903614457834;0.006134969325153375;0.3827893175074185;0.1951219512195122;0.32714617169373544;0.12512049354154797;0.3272727272727276;0.09302325581395349;0.19354838709677402
0.17307692307692313;0.6029411764705881;0.03614457831325301;0.09509202453987729;0.09792284866468845;0.024390243902439025;0.17401392111368907;0.13900134952766408;0.6545454545454548;0.25581395348837205;0.35483870967741926
0.3076923076923078;0.15686274509803919;0.14457831325301204;0.018404907975460124;0.11275964391691395;0.09407665505226481;0.19025522041763337;0.10410641989589564;0.5272727272727273;0.2441860465116279;0.306451612903226
0.2692307692307693;0.0784313725490196;0.15060240963855423;0.14110429447852763;0.11869436201780417;0.20034843205574912;0.29698375870069604;0.1521110468478888;0.40000000000000036;0.18604651162790697;0.3225806451612905
0.3173076923076924;0.12745098039215685;0.43373493975903615;0.015337423312883437;0.4688427299703265;0.21951219512195122;0.25754060324825984;0.11818006554848637;0.22727272727272751;0.3372093023255814;0.19354838709677402
0.1923076923076924;0.2647058823529411;0.1746987951807229;0.03987730061349694;0.0741839762611276;0.13588850174216027;0.32946635730858465;0.07885097358781579;0.5727272727272732;0.4186046511627906;0.5860215053763389
0.2596153846153847;0.23529411764705882;0.20481927710843376;0.07822085889570553;0.10385756676557864;0.08710801393728224;0.19025522041763337;0.09118951224214555;0.5090909090909093;0.441860465116279;0.6451612903225807
0.24038461538461542;0.14705882352941177;0.1987951807228916;0.013803680981595092;0.0801186943620178;0.04529616724738676;0.22273781902552203;0.07499518025833751;0.5454545454545454;0.2325581395348837;0.5161290322580645
0.3846153846153847;0.30392156862745096;0.15662650602409642;0.14263803680981596;0.1483679525222552;0.10801393728222997;0.3990719257540603;0.16175053017158447;0.290909090909091;0.2325581395348837;0.467741935483871
0.3750000000000001;0.23529411764705882;0.3734939759036145;0.15337423312883436;0.0801186943620178;0.18815331010452963;0.33410672853828305;0.20609215346057397;0.3727272727272726;0.25581395348837205;0.14516129032258074
0.27884615384615397;0.0980392156862745;0.18072289156626506;0.08895705521472393;0.11572700296735905;0.13240418118466898;0.5614849187935035;0.1636784268363236;0.5181818181818185;0.3488372093023256;0.3225806451612905
0.3846153846153847;0.15686274509803919;0.10843373493975904;0.09355828220858896;0.10979228486646886;0.10801393728222997;0.35034802784222735;0.17717370348949402;0.4363636363636365;0.3953488372093023;0.2903225806451615
0.23076923076923084;0.23529411764705882;0.14457831325301204;0.05368098159509202;0.12462908011869436;0.11149825783972125;0.3248259860788863;0.11470985155195734;0.581818181818182;0.3488372093023256;0.4838709677419355
0.5384615384615387;0.14705882352941177;0.33734939759036153;0.24309815950920244;0.16023738872403562;0.1759581881533101;0.6334106728538283;0.26739926739926645;0.3454545454545457;0.3372093023255814;0.20967741935483875
0.2596153846153847;0.32352941176470584;0.14457831325301204;0.20552147239263804;0.11572700296735905;0.07665505226480837;0.24129930394431554;0.21380374011953052;0.6545454545454548;0.3604651162790698;0.2903225806451615
0.18269230769230782;0.0196078431372549;0.16265060240963858;0.010736196319018405;0.11275964391691395;0.06620209059233449;0.21113689095127608;0.10969732022363843;0.5;0.27906976744186046;0.24193548387096775
0.41346153846153855;0.18627450980392157;0.1987951807228916;0.010736196319018405;0.10682492581602374;0.08362369337979095;0.21113689095127608;0.06844033159822516;0.23636363636363633;0.25581395348837205;0.709677419354839
0.3365384615384617;0.11764705882352941;0.26506024096385544;0.012269938650306747;0.10682492581602374;0.06620209059233449;0.20649651972157773;0.10198573356468188;0.3909090909090911;0.27906976744186046;0.3225806451612905
0.2500000000000001;0.15686274509803919;0.15662650602409642;0.1165644171779141;0.13353115727002968;0.156794425087108;0.40139211136890945;0.1594370541738961;0.36363636363636376;0.3255813953488372;0.24193548387096775
0.2500000000000001;0.18627450980392157;0.29518072289156627;0.10276073619631901;0.10979228486646886;0.17770034843205576;0.45707656612528996;0.1636784268363236;0.4727272727272731;0.2441860465116279;0.19354838709677402
0.43269230769230793;0.32352941176470584;0.30722891566265065;0.02147239263803681;0.10979228486646886;0.0313588850174216;0.45939675174013916;0.11355311355311315;0.27272727272727293;0.3837209302325581;0.5483870967741937
0.3365384615384617;0.16666666666666666;0.21686746987951808;0.023006134969325156;0.0741839762611276;0.0975609756097561;0.38979118329466356;0.07210333526122881;0.4818181818181819;0.20930232558139533;0.6290322580645162
0.27884615384615397;0.18627450980392157;0.15060240963855423;0.11349693251533742;0.13056379821958458;0.18118466898954705;0.44779582366589327;0.17331791016001574;0.45454545454545503;0.2441860465116279;0.20967741935483875
0.29807692307692324;0.0980392156862745;0.22891566265060243;0.09049079754601226;0.08902077151335314;0.0627177700348432;0.23433874709976793;0.13861577019471838;0.3454545454545457;0.2325581395348837;0.403225806451613
0.29807692307692324;0.15686274509803919;0.24096385542168677;0.22699386503067484;0.12759643916913946;0.27526132404181186;0.43851508120649646;0.22151532677848706;0.4363636363636365;0.5465116279069766;0.22580645161290325
0.27884615384615397;0.0980392156862745;0.16867469879518077;0.14723926380368096;0.08902077151335314;0.09407665505226481;0.24593967517401388;0.14613456718719675;0.3545454545454545;0.26744186046511625;0.467741935483871
0.21153846153846168;0.21568627450980388;0.1987951807228916;0.023006134969325156;0.09792284866468845;0.10104529616724739;0.27378190255220414;0.04877578561789164;0.5454545454545454;0.2325581395348837;0.7258064516129035
0.2692307692307693;0.3333333333333333;0.1987951807228916;0.03374233128834356;0.0741839762611276;0.04529616724738676;0.17633410672853828;0.055716213610949694;0.5090909090909093;0.3372093023255814;0.870967741935484
0.3365384615384617;0.2647058823529411;0.4036144578313254;0.11809815950920247;0.13056379821958458;0.027874564459930314;0.21113689095127608;0.16946211683053747;0.42727272727272725;0.3255813953488372;0.467741935483871
0.3750000000000001;0.22549019607843135;0.21686746987951808;0.0567484662576687;0.050445103857566766;0.04529616724738676;0.18097447795823662;0.0850202429149789;0.3545454545454545;0.30232558139534876;0.6451612903225807
0.3846153846153847;0.1372549019607843;0.21686746987951808;0.012269938650306747;0.1394658753709199;0.06620209059233449;0.33410672853828305;0.11355311355311315;0.4363636363636365;0.3604651162790698;0.3870967741935485
0.3942307692307694;0.0980392156862745;0.1987951807228916;0.00920245398773006;0.07121661721068251;0.0627177700348432;0.14617169373549882;0.0981299402352036;0.36363636363636376;0.18604651162790697;0.403225806451613
0.27884615384615397;0.22549019607843135;0.26506024096385544;0.09355828220858896;0.13353115727002968;0.09407665505226481;0.35034802784222735;0.15596684017736706;0.290909090909091;0.25581395348837205;0.25806451612903225
0.27884615384615397;0.4215686274509804;0.14457831325301204;0.023006134969325156;0.10089020771513352;0.041811846689895474;0.3387470997679814;0.06342780026990624;0.45454545454545503;0.441860465116279;0.806451612903226
0.35576923076923084;0.29411764705882354;0.1746987951807229;0.06595092024539878;0.035608308605341255;0.1254355400696864;0.24129930394431554;0.06072874493927216;0.3272727272727276;0.30232558139534876;0.806451612903226
0.16346153846153855;0.03921568627450979;0.1987951807228916;0.006134969325153375;0.08605341246290801;0.07317073170731707;0.2830626450116009;0.08733371891266728;0.4818181818181819;0.26744186046511625;0.2903225806451615
0.3269230769230771;0.14705882352941177;0.49397590361445787;0.010736196319018405;0.41543026706231456;0.23693379790940766;0.23201856148491878;0.11432427221901165;0.19090909090909092;0.2325581395348837;0.19354838709677402
0.18269230769230782;0.19607843137254904;0.14457831325301204;0.25920245398773006;0.10385756676557864;0.20209059233449478;0.36658932714617165;0.22729901677270092;0.5363636363636366;0.25581395348837205;0.22580645161290325
0.35576923076923084;0.1764705882352941;0.31325301204819284;0.19325153374233128;0.11275964391691395;0.21602787456445993;0.3944315545243619;0.21380374011953052;0.3454545454545457;0.27906976744186046;0.16129032258064524
0.43269230769230793;0.1372549019607843;0.20481927710843376;0.007668711656441719;0.10089020771513352;0.0627177700348432;0.24825986078886308;0.10776942355889929;0.25454545454545485;0.29069767441860456;0.35483870967741926
0.22115384615384626;0.08823529411764708;0.1746987951807229;0.007668711656441719;0.09495548961424335;0.10452961672473868;0.19257540603248258;0.0626566416040113;0.49090909090909074;0.4069767441860464;0.5161290322580645
0.3653846153846154;0.16666666666666666;0.20481927710843376;0.010736196319018405;0.1394658753709199;0.11149825783972125;0.38747099767981436;0.13938692886061332;0.3454545454545457;0.3372093023255814;0.24193548387096775
0.2500000000000001;0.28431372549019607;0.07228915662650602;0.08128834355828221;0.1394658753709199;0.013937282229965159;0.19025522041763337;0.1590514748409504;0.3090909090909091;0.27906976744186046;0.06451612903225823
0.27884615384615397;0.10784313725490197;0.24698795180722893;0.23006134969325154;0.1394658753709199;0.25435540069686413;0.3387470997679814;0.23886639676113575;0.4363636363636365;0.25581395348837205;0.12903225806451624
0.41346153846153855;0.15686274509803919;0.22891566265060243;0.0567484662576687;0.10385756676557864;0.1637630662020906;0.3781902552204176;0.1713900134952766;0.5909090909090913;0.6046511627906976;0.4516129032258067
